#RIC,Date-Time,Price,Volume,Numberoftrades,Bidprice,Ask Price,NumberofBid,NumberofAsk,Depth,Spread,,,
AAPL.OQ,2017-03-06T14:00:00.000000000Z,139.28,773937,2659,139.27,139.28,34128,34128,68256,0.01,,,139.28
AAPL.OQ,2017-03-06T15:00:00.000000000Z,138.69,583342,3635,138.68,138.69,73978,73978,147956,0.01,,,138.69
AAPL.OQ,2017-03-06T16:00:00.000000000Z,138.71,355361,2166,138.7,138.71,49712,49712,99424,0.01,,,138.71
AAPL.OQ,2017-03-06T17:00:00.000000000Z,138.85,283522,1865,138.86,138.87,47501,47501,95002,0.01,,,138.85
AAPL.OQ,2017-03-06T18:00:00.000000000Z,139.29,408098,2514,139.28,139.29,55283,55283,110566,0.01,,,139.29
AAPL.OQ,2017-03-06T19:00:00.000000000Z,139.34,220462,1347,139.34,139.35,37037,37037,74074,0.01,,,139.34
AAPL.OQ,2017-03-06T20:00:00.000000000Z,139.31,539392,3221,139.31,139.34,60002,60002,120004,0.03,,,139.31
AAPL.OQ,2017-03-06T21:00:00.000000000Z,139.34,1752075,1,139.36,139.39,155,155,310,0.03,,,139.34
AAPL.OQ,2017-03-06T22:00:00.000000000Z,139.195,1564,,139,139.39,17,17,34,0.39,,,139.195
AAPL.OQ,2017-03-06T23:00:00.000000000Z,139.295,500,,139.21,139.38,7,7,14,0.17,,,139.295
AAPL.OQ,2017-03-07T00:00:00.000000000Z,139.13,706,,138.91,139.35,14,14,28,0.44,,,139.13
AAPL.OQ,2017-03-07T09:00:00.000000000Z,138.975,163,,138.63,139.32,1082,1082,2164,0.69,,,138.975
AAPL.OQ,2017-03-07T10:00:00.000000000Z,139.175,,,138.9,139.45,2208,2208,4416,0.55,,,139.175
AAPL.OQ,2017-03-07T11:00:00.000000000Z,139.235,37,,139.08,139.39,1189,1189,2378,0.31,,,139.235
AAPL.OQ,2017-03-07T12:00:00.000000000Z,139.195,7870,,139.11,139.28,822,822,1644,0.17,,,139.195
AAPL.OQ,2017-03-07T13:00:00.000000000Z,139.11,2418,,139.01,139.21,559,559,1118,0.2,,,139.11
AAPL.OQ,2017-03-07T14:00:00.000000000Z,139.09,744325,2752,139.08,139.09,41228,41228,82456,0.01,,,139.09
AAPL.OQ,2017-03-07T15:00:00.000000000Z,139.75,627679,3580,139.74,139.75,80271,80271,160542,0.01,,,139.75
AAPL.OQ,2017-03-07T16:00:00.000000000Z,139.69,327920,2078,139.68,139.7,58882,58882,117764,0.02,,,139.69
AAPL.OQ,2017-03-07T17:00:00.000000000Z,139.58,277313,1625,139.57,139.58,46645,46645,93290,0.01,,,139.58
AAPL.OQ,2017-03-07T18:00:00.000000000Z,139.51,288841,1748,139.51,139.52,46049,46049,92098,0.01,,,139.51
AAPL.OQ,2017-03-07T19:00:00.000000000Z,139.68,276589,1696,139.67,139.69,51192,51192,102384,0.02,,,139.68
AAPL.OQ,2017-03-07T20:00:00.000000000Z,139.49,736654,3907,139.48,139.5,89700,89700,179400,0.02,,,139.49
AAPL.OQ,2017-03-07T21:00:00.000000000Z,139.52,1068301,1,139.47,139.75,3157,3157,6314,0.28,,,139.52
AAPL.OQ,2017-03-07T22:00:00.000000000Z,139.46,656,,139.42,139.5,48,48,96,0.08,,,139.46
AAPL.OQ,2017-03-07T23:00:00.000000000Z,139.465,,,139.43,139.5,1,1,2,0.07,,,139.465
AAPL.OQ,2017-03-08T00:00:00.000000000Z,139.4,463,,139.33,139.47,15,15,30,0.14,,,139.4
AAPL.OQ,2017-03-08T09:00:00.000000000Z,139.5,,,139.32,139.68,1067,1067,2134,0.36,,,139.5
AAPL.OQ,2017-03-08T10:00:00.000000000Z,139.57,296,,139.39,139.75,790,790,1580,0.36,,,139.57
AAPL.OQ,2017-03-08T11:00:00.000000000Z,139.625,2237,,139.5,139.75,852,852,1704,0.25,,,139.625
AAPL.OQ,2017-03-08T12:00:00.000000000Z,139.215,11465,,139.15,139.28,429,429,858,0.13,,,139.215
AAPL.OQ,2017-03-08T13:00:00.000000000Z,138.935,37175,,138.91,138.96,894,894,1788,0.05,,,138.935
AAPL.OQ,2017-03-08T14:00:00.000000000Z,139.6,888183,3602,139.59,139.6,44208,44208,88416,0.01,,,139.6
AAPL.OQ,2017-03-08T15:00:00.000000000Z,139.7,563096,3313,139.69,139.7,73389,73389,146778,0.01,,,139.7
AAPL.OQ,2017-03-08T16:00:00.000000000Z,139.19,438979,2771,139.19,139.21,68766,68766,137532,0.02,,,139.19
AAPL.OQ,2017-03-08T17:00:00.000000000Z,139.23,258840,1680,139.24,139.25,47203,47203,94406,0.01,,,139.23
AAPL.OQ,2017-03-08T18:00:00.000000000Z,139.33,205716,1402,139.34,139.35,43659,43659,87318,0.01,,,139.33
AAPL.OQ,2017-03-08T19:00:00.000000000Z,139.1,356280,2091,139.1,139.11,51131,51131,102262,0.01,,,139.1
AAPL.OQ,2017-03-08T20:00:00.000000000Z,139.02,596641,3546,139,139.03,93978,93978,187956,0.03,,,139.02
AAPL.OQ,2017-03-08T21:00:00.000000000Z,139,1645220,4,138.98,139.08,104,104,208,0.1,,,139
AAPL.OQ,2017-03-08T22:00:00.000000000Z,138.97,889,,138.9,139.04,8,8,16,0.14,,,138.97
AAPL.OQ,2017-03-08T23:00:00.000000000Z,138.985,,,138.93,139.04,3,3,6,0.11,,,138.985
AAPL.OQ,2017-03-09T00:00:00.000000000Z,139.195,624,,138.9,139.49,12,12,24,0.59,,,139.195
AAPL.OQ,2017-03-09T09:00:00.000000000Z,139.165,243,,138.94,139.39,3442,3442,6884,0.45,,,139.165
AAPL.OQ,2017-03-09T10:00:00.000000000Z,138.73,1002,,138.45,139.01,2214,2214,4428,0.56,,,138.73
AAPL.OQ,2017-03-09T11:00:00.000000000Z,138.65,1504,,138.6,138.7,1552,1552,3104,0.1,,,138.65
AAPL.OQ,2017-03-09T12:00:00.000000000Z,138.64,3573,,138.6,138.68,50,50,100,0.08,,,138.64
AAPL.OQ,2017-03-09T13:00:00.000000000Z,138.785,20926,,138.72,138.85,681,681,1362,0.13,,,138.785
AAPL.OQ,2017-03-09T14:00:00.000000000Z,138.44,1267412,5022,138.43,138.45,51154,51154,102308,0.02,,,138.44
AAPL.OQ,2017-03-09T15:00:00.000000000Z,138.645,524954,3373,138.64,138.65,88716,88716,177432,0.01,,,138.645
AAPL.OQ,2017-03-09T16:00:00.000000000Z,138.63,285989,1798,138.62,138.63,56921,56921,113842,0.01,,,138.63
AAPL.OQ,2017-03-09T17:00:00.000000000Z,138.5,214060,1398,138.5,138.52,47236,47236,94472,0.02,,,138.5
AAPL.OQ,2017-03-09T18:00:00.000000000Z,138.31,214497,1423,138.3,138.31,52521,52521,105042,0.01,,,138.31
AAPL.OQ,2017-03-09T19:00:00.000000000Z,138.27,471891,2745,138.27,138.28,85176,85176,170352,0.01,,,138.27
AAPL.OQ,2017-03-09T20:00:00.000000000Z,138.68,687145,3720,138.67,138.68,96355,96355,192710,0.01,,,138.68
AAPL.OQ,2017-03-09T21:00:00.000000000Z,138.68,1423473,1,138.64,138.72,70,70,140,0.08,,,138.68
AAPL.OQ,2017-03-09T22:00:00.000000000Z,138.68,5703,,138.64,138.72,11,11,22,0.08,,,138.68
AAPL.OQ,2017-03-09T23:00:00.000000000Z,138.72,136,,138.61,138.83,49,49,98,0.22,,,138.72
AAPL.OQ,2017-03-10T00:00:00.000000000Z,138.89,1382,,138.84,138.94,14,14,28,0.1,,,138.89
AAPL.OQ,2017-03-10T09:00:00.000000000Z,139.23,1584,,138.82,139.64,1454,1454,2908,0.82,,,139.23
AAPL.OQ,2017-03-10T10:00:00.000000000Z,139.22,523,,139.12,139.32,1503,1503,3006,0.2,,,139.22
AAPL.OQ,2017-03-10T11:00:00.000000000Z,139.43,3714,,139.31,139.55,329,329,658,0.24,,,139.43
AAPL.OQ,2017-03-10T12:00:00.000000000Z,139.185,2130,,139.12,139.25,587,587,1174,0.13,,,139.185
AAPL.OQ,2017-03-10T13:00:00.000000000Z,139.175,31194,,139.11,139.24,2597,2597,5194,0.13,,,139.175
AAPL.OQ,2017-03-10T14:00:00.000000000Z,139.04,957974,3015,139.04,139.05,56287,56287,112574,0.01,,,139.04
AAPL.OQ,2017-03-10T15:00:00.000000000Z,138.98,613035,3340,138.97,138.98,100230,100230,200460,0.01,,,138.98
AAPL.OQ,2017-03-10T16:00:00.000000000Z,139.18,426035,2598,139.18,139.19,66606,66606,133212,0.01,,,139.18
AAPL.OQ,2017-03-10T17:00:00.000000000Z,139.04,359432,2207,139.03,139.04,54189,54189,108378,0.01,,,139.04
AAPL.OQ,2017-03-10T18:00:00.000000000Z,139.03,344153,2163,139.03,139.04,58653,58653,117306,0.01,,,139.03
AAPL.OQ,2017-03-10T19:00:00.000000000Z,139.19,366917,1906,139.18,139.2,55037,55037,110074,0.02,,,139.19
AAPL.OQ,2017-03-10T20:00:00.000000000Z,139.15,737517,3671,139.14,139.15,65176,65176,130352,0.01,,,139.15
AAPL.OQ,2017-03-10T21:00:00.000000000Z,139.14,1338653,1,139.07,139.15,101,101,202,0.08,,,139.14
AAPL.OQ,2017-03-10T22:00:00.000000000Z,139.125,3914,,139.1,139.15,10,10,20,0.05,,,139.125
AAPL.OQ,2017-03-10T23:00:00.000000000Z,139.115,5949,,139.08,139.15,11,11,22,0.07,,,139.115
AAPL.OQ,2017-03-11T00:00:00.000000000Z,139.115,30,,139.08,139.15,2,2,4,0.07,,,139.115
AAPL.OQ,2017-03-13T08:00:00.000000000Z,139.015,44,,138.64,139.39,742,742,1484,0.75,,,139.015
AAPL.OQ,2017-03-13T09:00:00.000000000Z,138.715,201,,138.5,138.93,615,615,1230,0.43,,,138.715
AAPL.OQ,2017-03-13T10:00:00.000000000Z,138.78,252,,138.53,139.03,1175,1175,2350,0.5,,,138.78
AAPL.OQ,2017-03-13T11:00:00.000000000Z,138.75,1688,,138.7,138.8,195,195,390,0.1,,,138.75
AAPL.OQ,2017-03-13T12:00:00.000000000Z,138.96,2203,,138.84,139.08,54,54,108,0.24,,,138.96
AAPL.OQ,2017-03-13T13:00:00.000000000Z,139.11,604891,2405,139.11,139.12,42161,42161,84322,0.01,,,139.11
AAPL.OQ,2017-03-13T14:00:00.000000000Z,139.07,428909,2908,139.07,139.08,76532,76532,153064,0.01,,,139.07
AAPL.OQ,2017-03-13T15:00:00.000000000Z,138.98,292252,1831,138.98,138.99,50539,50539,101078,0.01,,,138.98
AAPL.OQ,2017-03-13T16:00:00.000000000Z,139.12,441067,2854,139.11,139.12,57675,57675,115350,0.01,,,139.12
AAPL.OQ,2017-03-13T17:00:00.000000000Z,139.26,267984,1668,139.26,139.27,45574,45574,91148,0.01,,,139.26
AAPL.OQ,2017-03-13T18:00:00.000000000Z,139.23,236990,1120,139.22,139.23,30009,30009,60018,0.01,,,139.23
AAPL.OQ,2017-03-13T19:00:00.000000000Z,139.19,517094,2426,139.18,139.19,47880,47880,95760,0.01,,,139.19
AAPL.OQ,2017-03-13T20:00:00.000000000Z,139.2,1403243,1,139.05,139.25,176,176,352,0.2,,,139.2
AAPL.OQ,2017-03-13T21:00:00.000000000Z,139.245,369,,139.16,139.33,34,34,68,0.17,,,139.245
AAPL.OQ,2017-03-13T22:00:00.000000000Z,139.16,112,,139.05,139.27,6,6,12,0.22,,,139.16
AAPL.OQ,2017-03-14T08:00:00.000000000Z,138.975,331,,138.78,139.17,1853,1853,3706,0.39,,,138.975
AAPL.OQ,2017-03-14T09:00:00.000000000Z,139.085,414,,139,139.17,9,9,18,0.17,,,139.085
AAPL.OQ,2017-03-14T10:00:00.000000000Z,139.09,214,,139.01,139.17,4,4,8,0.16,,,139.09
AAPL.OQ,2017-03-14T11:00:00.000000000Z,139.065,1355,,139.02,139.11,17,17,34,0.09,,,139.065
AAPL.OQ,2017-03-14T12:00:00.000000000Z,138.945,5230,,138.9,138.99,78,78,156,0.09,,,138.945
AAPL.OQ,2017-03-14T13:00:00.000000000Z,139.45,1083848,3404,139.44,139.46,50228,50228,100456,0.02,,,139.45
AAPL.OQ,2017-03-14T14:00:00.000000000Z,139.04,623043,3642,139.03,139.04,77749,77749,155498,0.01,,,139.04
AAPL.OQ,2017-03-14T15:00:00.000000000Z,139.205,362602,2427,139.2,139.21,61886,61886,123772,0.01,,,139.205
AAPL.OQ,2017-03-14T16:00:00.000000000Z,139.04,267160,1693,139.04,139.05,43870,43870,87740,0.01,,,139.04
AAPL.OQ,2017-03-14T17:00:00.000000000Z,139.01,254693,1659,139,139.01,48942,48942,97884,0.01,,,139.01
AAPL.OQ,2017-03-14T18:00:00.000000000Z,138.95,216443,1313,138.95,138.96,38707,38707,77414,0.01,,,138.95
AAPL.OQ,2017-03-14T19:00:00.000000000Z,138.98,432311,2461,138.98,138.99,50009,50009,100018,0.01,,,138.98
AAPL.OQ,2017-03-14T20:00:00.000000000Z,138.99,794515,1,138.85,139.02,56,56,112,0.17,,,138.99
AAPL.OQ,2017-03-14T21:00:00.000000000Z,138.965,526,,138.91,139.02,10,10,20,0.11,,,138.965
AAPL.OQ,2017-03-14T22:00:00.000000000Z,138.965,400,,138.91,139.02,6,6,12,0.11,,,138.965
AAPL.OQ,2017-03-14T23:00:00.000000000Z,138.975,4940,,138.95,139,28,28,56,0.05,,,138.975
AAPL.OQ,2017-03-15T08:00:00.000000000Z,139.175,,,139,139.35,2010,2010,4020,0.35,,,139.175
AAPL.OQ,2017-03-15T09:00:00.000000000Z,139.19,521,,139.13,139.25,943,943,1886,0.12,,,139.19
AAPL.OQ,2017-03-15T10:00:00.000000000Z,139.215,2631,,139.09,139.34,388,388,776,0.25,,,139.215
AAPL.OQ,2017-03-15T11:00:00.000000000Z,139.255,3621,,139.2,139.31,43,43,86,0.11,,,139.255
AAPL.OQ,2017-03-15T12:00:00.000000000Z,139.16,3653,,139.08,139.24,208,208,416,0.16,,,139.16
AAPL.OQ,2017-03-15T13:00:00.000000000Z,139.25,678489,2629,139.25,139.26,45169,45169,90338,0.01,,,139.25
AAPL.OQ,2017-03-15T14:00:00.000000000Z,139.22,326422,2215,139.21,139.22,59684,59684,119368,0.01,,,139.22
AAPL.OQ,2017-03-15T15:00:00.000000000Z,139.515,256272,1520,139.51,139.52,36715,36715,73430,0.01,,,139.515
AAPL.OQ,2017-03-15T16:00:00.000000000Z,139.95,874259,4376,139.94,139.95,61708,61708,123416,0.01,,,139.95
AAPL.OQ,2017-03-15T17:00:00.000000000Z,139.91,284478,1958,139.91,139.92,41841,41841,83682,0.01,,,139.91
AAPL.OQ,2017-03-15T18:00:00.000000000Z,140.32,879326,5668,140.31,140.32,107182,107182,214364,0.01,,,140.32
AAPL.OQ,2017-03-15T19:00:00.000000000Z,140.45,1161629,6540,140.45,140.46,112000,112000,224000,0.01,,,140.45
AAPL.OQ,2017-03-15T20:00:00.000000000Z,140.46,1528190,1,140.42,140.49,135,135,270,0.07,,,140.46
AAPL.OQ,2017-03-15T21:00:00.000000000Z,140.465,899,,140.42,140.51,20,20,40,0.09,,,140.465
AAPL.OQ,2017-03-15T22:00:00.000000000Z,140.49,300,,140.42,140.56,13,13,26,0.14,,,140.49
AAPL.OQ,2017-03-15T23:00:00.000000000Z,140.505,352,,140.46,140.55,23,23,46,0.09,,,140.505
AAPL.OQ,2017-03-16T08:00:00.000000000Z,140.935,2549,,140.88,140.99,82,82,164,0.11,,,140.935
AAPL.OQ,2017-03-16T09:00:00.000000000Z,140.895,4754,,140.84,140.95,31,31,62,0.11,,,140.895
AAPL.OQ,2017-03-16T10:00:00.000000000Z,140.67,3678,,140.5,140.84,30,30,60,0.34,,,140.67
AAPL.OQ,2017-03-16T11:00:00.000000000Z,140.71,4644,,140.65,140.77,148,148,296,0.12,,,140.71
AAPL.OQ,2017-03-16T12:00:00.000000000Z,140.61,6984,,140.54,140.68,71,71,142,0.14,,,140.61
AAPL.OQ,2017-03-16T13:00:00.000000000Z,140.77,1077655,4628,140.76,140.78,65202,65202,130404,0.02,,,140.77
AAPL.OQ,2017-03-16T14:00:00.000000000Z,140.54,595371,3654,140.54,140.55,87369,87369,174738,0.01,,,140.54
AAPL.OQ,2017-03-16T15:00:00.000000000Z,140.57,464589,2875,140.57,140.58,75402,75402,150804,0.01,,,140.57
AAPL.OQ,2017-03-16T16:00:00.000000000Z,140.81,368281,2410,140.8,140.81,54334,54334,108668,0.01,,,140.81
AAPL.OQ,2017-03-16T17:00:00.000000000Z,140.64,349446,2234,140.64,140.65,49855,49855,99710,0.01,,,140.64
AAPL.OQ,2017-03-16T18:00:00.000000000Z,140.5,271591,1762,140.5,140.51,39313,39313,78626,0.01,,,140.5
AAPL.OQ,2017-03-16T19:00:00.000000000Z,140.69,812194,4013,140.68,140.69,70897,70897,141794,0.01,,,140.69
AAPL.OQ,2017-03-16T20:00:00.000000000Z,140.69,987583,1,140.66,140.72,128,128,256,0.06,,,140.69
AAPL.OQ,2017-03-16T21:00:00.000000000Z,140.6,1460,,140.51,140.69,18,18,36,0.18,,,140.6
AAPL.OQ,2017-03-16T22:00:00.000000000Z,140.59,,,140.52,140.66,5,5,10,0.14,,,140.59
AAPL.OQ,2017-03-16T23:00:00.000000000Z,140.62,405,,140.61,140.63,10,10,20,0.02,,,140.62
AAPL.OQ,2017-03-17T08:00:00.000000000Z,140.565,240,,140.44,140.69,1007,1007,2014,0.25,,,140.565
AAPL.OQ,2017-03-17T09:00:00.000000000Z,140.825,768,,140.69,140.96,604,604,1208,0.27,,,140.825
AAPL.OQ,2017-03-17T10:00:00.000000000Z,140.675,344,,140.55,140.8,875,875,1750,0.25,,,140.675
AAPL.OQ,2017-03-17T11:00:00.000000000Z,140.65,,,140.55,140.75,15,15,30,0.2,,,140.65
AAPL.OQ,2017-03-17T12:00:00.000000000Z,140.855,5081,,140.73,140.98,96,96,192,0.25,,,140.855
AAPL.OQ,2017-03-17T13:00:00.000000000Z,140.59,9858039,2979,140.58,140.59,44086,44086,88172,0.01,,,140.59
AAPL.OQ,2017-03-17T14:00:00.000000000Z,140.65,391640,2751,140.64,140.65,56915,56915,113830,0.01,,,140.65
AAPL.OQ,2017-03-17T15:00:00.000000000Z,140.6,322546,1894,140.6,140.61,41076,41076,82152,0.01,,,140.6
AAPL.OQ,2017-03-17T16:00:00.000000000Z,140.75,379132,1955,140.74,140.75,41231,41231,82462,0.01,,,140.75
AAPL.OQ,2017-03-17T17:00:00.000000000Z,140.73,224825,1454,140.72,140.73,33365,33365,66730,0.01,,,140.73
AAPL.OQ,2017-03-17T18:00:00.000000000Z,140.76,314359,1969,140.76,140.78,41578,41578,83156,0.02,,,140.76
AAPL.OQ,2017-03-17T19:00:00.000000000Z,139.91,1813169,9023,139.91,139.92,115453,115453,230906,0.01,,,139.91
AAPL.OQ,2017-03-17T20:00:00.000000000Z,139.99,10856738,1,139.99,140.02,274,274,548,0.03,,,139.99
AAPL.OQ,2017-03-17T21:00:00.000000000Z,140.015,13731,,139.98,140.05,42,42,84,0.07,,,140.015
AAPL.OQ,2017-03-17T22:00:00.000000000Z,140.025,648,,140.02,140.03,26,26,52,0.01,,,140.025
AAPL.OQ,2017-03-17T23:00:00.000000000Z,140.005,546,,139.95,140.06,25,25,50,0.11,,,140.005
AAPL.OQ,2017-03-20T08:00:00.000000000Z,140.25,951,,140,140.5,122,122,244,0.5,,,140.25
AAPL.OQ,2017-03-20T09:00:00.000000000Z,140.23,433,,140.06,140.4,755,755,1510,0.34,,,140.23
AAPL.OQ,2017-03-20T10:00:00.000000000Z,140.16,2602,,140.04,140.28,47,47,94,0.24,,,140.16
AAPL.OQ,2017-03-20T11:00:00.000000000Z,140.205,2562,,140.13,140.28,23,23,46,0.15,,,140.205
AAPL.OQ,2017-03-20T12:00:00.000000000Z,140.32,6432,,140.28,140.36,85,85,170,0.08,,,140.32
AAPL.OQ,2017-03-20T13:00:00.000000000Z,140.73,805412,2593,140.73,140.74,30573,30573,61146,0.01,,,140.73
AAPL.OQ,2017-03-20T14:00:00.000000000Z,141.09,842557,3820,141.08,141.1,58550,58550,117100,0.02,,,141.09
AAPL.OQ,2017-03-20T15:00:00.000000000Z,141.08,346223,2015,141.07,141.09,43666,43666,87332,0.02,,,141.08
AAPL.OQ,2017-03-20T16:00:00.000000000Z,141.11,263451,1730,141.1,141.11,36988,36988,73976,0.01,,,141.11
AAPL.OQ,2017-03-20T17:00:00.000000000Z,141,310275,2073,141,141.01,45058,45058,90116,0.01,,,141
AAPL.OQ,2017-03-20T18:00:00.000000000Z,140.91,351491,2115,140.9,140.91,41705,41705,83410,0.01,,,140.91
AAPL.OQ,2017-03-20T19:00:00.000000000Z,141.49,875391,4204,141.46,141.48,64862,64862,129724,0.02,,,141.49
AAPL.OQ,2017-03-20T20:00:00.000000000Z,141.46,919108,1,141.43,141.48,161,161,322,0.05,,,141.46
AAPL.OQ,2017-03-20T21:00:00.000000000Z,141.51,2031,,141.48,141.54,42,42,84,0.06,,,141.51
AAPL.OQ,2017-03-20T22:00:00.000000000Z,141.51,1873,,141.48,141.54,21,21,42,0.06,,,141.51
AAPL.OQ,2017-03-20T23:00:00.000000000Z,141.54,2478,,141.53,141.55,32,32,64,0.02,,,141.54
AAPL.OQ,2017-03-21T08:00:00.000000000Z,141.74,1707,,141.62,141.86,144,144,288,0.24,,,141.74
AAPL.OQ,2017-03-21T09:00:00.000000000Z,141.76,1359,,141.63,141.89,209,209,418,0.26,,,141.76
AAPL.OQ,2017-03-21T10:00:00.000000000Z,141.76,1249,,141.63,141.89,15,15,30,0.26,,,141.76
AAPL.OQ,2017-03-21T11:00:00.000000000Z,141.78,3375,,141.72,141.84,46,46,92,0.12,,,141.78
AAPL.OQ,2017-03-21T12:00:00.000000000Z,142.1,51460,,142.08,142.12,741,741,1482,0.04,,,142.1
AAPL.OQ,2017-03-21T13:00:00.000000000Z,142.71,1582264,5001,142.71,142.72,49238,49238,98476,0.01,,,142.71
AAPL.OQ,2017-03-21T14:00:00.000000000Z,141.99,1198504,6712,141.99,142.01,111143,111143,222286,0.02,,,141.99
AAPL.OQ,2017-03-21T15:00:00.000000000Z,141.46,1417392,8772,141.46,141.47,143846,143846,287692,0.01,,,141.46
AAPL.OQ,2017-03-21T16:00:00.000000000Z,140.57,1020142,6253,140.56,140.57,114310,114310,228620,0.01,,,140.57
AAPL.OQ,2017-03-21T17:00:00.000000000Z,139.96,876947,5156,139.94,139.95,98526,98526,197052,0.01,,,139.96
AAPL.OQ,2017-03-21T18:00:00.000000000Z,140.46,851430,5270,140.46,140.47,100833,100833,201666,0.01,,,140.46
AAPL.OQ,2017-03-21T19:00:00.000000000Z,139.85,1752860,9569,139.84,139.86,166917,166917,333834,0.02,,,139.85
AAPL.OQ,2017-03-21T20:00:00.000000000Z,139.84,1460560,2,139.71,139.8,208,208,416,0.09,,,139.84
AAPL.OQ,2017-03-21T21:00:00.000000000Z,139.815,4117,,139.65,139.98,41,41,82,0.33,,,139.815
AAPL.OQ,2017-03-21T22:00:00.000000000Z,139.64,2788,,139.6,139.68,41,41,82,0.08,,,139.64
AAPL.OQ,2017-03-21T23:00:00.000000000Z,139.39,1326,,139.1,139.68,19,19,38,0.58,,,139.39
AAPL.OQ,2017-03-22T08:00:00.000000000Z,138.825,1848,,138.66,138.99,1156,1156,2312,0.33,,,138.825
AAPL.OQ,2017-03-22T09:00:00.000000000Z,139.045,1183,,138.8,139.29,509,509,1018,0.49,,,139.045
AAPL.OQ,2017-03-22T10:00:00.000000000Z,139.12,3225,,138.95,139.29,88,88,176,0.34,,,139.12
AAPL.OQ,2017-03-22T11:00:00.000000000Z,139.49,30429,,139.44,139.54,346,346,692,0.1,,,139.49
AAPL.OQ,2017-03-22T12:00:00.000000000Z,139.54,22268,,139.51,139.57,508,508,1016,0.06,,,139.54
AAPL.OQ,2017-03-22T13:00:00.000000000Z,140.43,1745855,4264,140.4,140.43,58727,58727,117454,0.03,,,140.43
AAPL.OQ,2017-03-22T14:00:00.000000000Z,140.79,1020985,6781,140.78,140.79,109448,109448,218896,0.01,,,140.79
AAPL.OQ,2017-03-22T15:00:00.000000000Z,141.12,796107,4237,141.12,141.13,87153,87153,174306,0.01,,,141.12
AAPL.OQ,2017-03-22T16:00:00.000000000Z,140.99,404076,2392,140.98,141,59382,59382,118764,0.02,,,140.99
AAPL.OQ,2017-03-22T17:00:00.000000000Z,140.87,517561,3108,140.87,140.88,74774,74774,149548,0.01,,,140.87
AAPL.OQ,2017-03-22T18:00:00.000000000Z,141.18,399994,2351,141.17,141.18,63771,63771,127542,0.01,,,141.18
AAPL.OQ,2017-03-22T19:00:00.000000000Z,141.43,985629,4976,141.42,141.44,98890,98890,197780,0.02,,,141.43
AAPL.OQ,2017-03-22T20:00:00.000000000Z,141.42,1408054,1,141.18,141.25,110,110,220,0.07,,,141.42
AAPL.OQ,2017-03-22T21:00:00.000000000Z,141.25,4170,,141.17,141.33,12,12,24,0.16,,,141.25
AAPL.OQ,2017-03-22T22:00:00.000000000Z,141.365,691,,141.31,141.42,22,22,44,0.11,,,141.365
AAPL.OQ,2017-03-22T23:00:00.000000000Z,141.435,1656,,141.37,141.5,14,14,28,0.13,,,141.435
AAPL.OQ,2017-03-23T08:00:00.000000000Z,141.305,849,,141.12,141.49,643,643,1286,0.37,,,141.305
AAPL.OQ,2017-03-23T09:00:00.000000000Z,141.33,,,141.16,141.5,78,78,156,0.34,,,141.33
AAPL.OQ,2017-03-23T10:00:00.000000000Z,141.375,,,141.25,141.5,4,4,8,0.25,,,141.375
AAPL.OQ,2017-03-23T11:00:00.000000000Z,141.255,1766,,141.12,141.39,28,28,56,0.27,,,141.255
AAPL.OQ,2017-03-23T12:00:00.000000000Z,141.42,9041,,141.3,141.54,154,154,308,0.24,,,141.42
AAPL.OQ,2017-03-23T13:00:00.000000000Z,140.76,888637,3075,140.76,140.77,46042,46042,92084,0.01,,,140.76
AAPL.OQ,2017-03-23T14:00:00.000000000Z,141.14,526583,3375,141.13,141.14,76349,76349,152698,0.01,,,141.14
AAPL.OQ,2017-03-23T15:00:00.000000000Z,141.32,351763,2326,141.31,141.32,61484,61484,122968,0.01,,,141.32
AAPL.OQ,2017-03-23T16:00:00.000000000Z,141.18,320478,2045,141.17,141.19,51720,51720,103440,0.02,,,141.18
AAPL.OQ,2017-03-23T17:00:00.000000000Z,140.84,529902,3412,140.83,140.84,83840,83840,167680,0.01,,,140.84
AAPL.OQ,2017-03-23T18:00:00.000000000Z,141.13,402937,2170,141.12,141.14,65108,65108,130216,0.02,,,141.13
AAPL.OQ,2017-03-23T19:00:00.000000000Z,140.92,1191536,6975,140.92,140.93,167313,167313,334626,0.01,,,140.92
AAPL.OQ,2017-03-23T20:00:00.000000000Z,140.92,1049528,1,140.8,140.9,95,95,190,0.1,,,140.92
AAPL.OQ,2017-03-23T21:00:00.000000000Z,140.825,2029,,140.75,140.9,10,10,20,0.15,,,140.825
AAPL.OQ,2017-03-23T22:00:00.000000000Z,140.925,2943,,140.86,140.99,26,26,52,0.13,,,140.925
AAPL.OQ,2017-03-23T23:00:00.000000000Z,140.9,190,,140.75,141.05,7,7,14,0.3,,,140.9
AAPL.OQ,2017-03-24T08:00:00.000000000Z,141.275,592,,141.15,141.4,618,618,1236,0.25,,,141.275
AAPL.OQ,2017-03-24T09:00:00.000000000Z,141.54,126,,141.15,141.93,1100,1100,2200,0.78,,,141.54
AAPL.OQ,2017-03-24T10:00:00.000000000Z,141.15,946,,141,141.3,264,264,528,0.3,,,141.15
AAPL.OQ,2017-03-24T11:00:00.000000000Z,141.14,9114,,141.01,141.27,228,228,456,0.26,,,141.14
AAPL.OQ,2017-03-24T12:00:00.000000000Z,141.19,5625,,141.02,141.36,103,103,206,0.34,,,141.19
